,delta_time,water_level,diff_water_level,rate_water_level,humd_1,diff_humed_1,rate_humed_1,,,humd_2,diff_humed_2,rate_humed_2,humd_3,diff_humed_3,rate_humed_3,humd_4,diff_humed_4,rate_humed_4,humd_5,diff_humed_5,rate_humed_5,humd_6,diff_humed_6,rate_humed_6,humd_7,diff_humed_7,rate_humed_7,humd_8,diff_humed_8,rate_humed_8,humd_9,diff_humed_9,rate_humed_9
2437,299,2.36429,0.1125,0.000376254,101.51343,0,0,,,103.97009,0,0,102.52814,0.03052,0.000102074,91.66388,0,0,92.62518,0,0,91.57996,0,0,90.45081,-0.02288,-7.65217E-05,91.93854,0,0,91.57996,0,0
2438,303,2.31607,-0.04822,-0.000159142,101.51343,0,0,,,103.97009,0,0,102.52814,0,0,91.66388,0,0,92.62518,0,0,91.57996,0,0,90.45081,0,0,91.93854,0,0,91.54944,-0.03052,-0.000100726
2439,298,2.34821,0.03214,0.000107852,101.51343,0,0,,,103.97009,0,0,102.52814,0,0,91.66388,0,0,92.64807,0.02289,7.68121E-05,91.57996,0,0,90.45081,0,0,91.93854,0,0,91.57233,0.02289,7.68121E-05
2440,299,2.21964,-0.12857,-0.00043,101.51343,0,0,,,103.97009,0,0,102.56628,0.03814,0.000127559,91.66388,0,0,92.64807,0,0,91.57996,0,0,90.45081,0,0,91.90802,-0.03052,-0.000102074,91.57233,0,0
2441,302,2.23571,0.01607,5.32119E-05,101.46002,-0.05341,-0.000176854,,,103.97009,0,0,102.62732,0.06104,0.000202119,91.66388,0,0,92.60229,-0.04578,-0.000151589,91.57996,0,0,90.49658,0.04577,0.000151556,91.90802,0,0,91.57233,0,0
2442,299,2.28393,0.04822,0.000161271,101.46002,0,0,,,104.00061,0.03052,0.000102074,102.62732,0,0,91.6181,-0.04578,-0.00015311,92.60229,0,0,91.57996,0,0,90.49658,0,0,91.90802,0,0,91.59521,0.02288,7.65217E-05
2443,300,2.26786,-0.01607,-5.35667E-05,101.46002,0,0,,,104.00061,0,0,102.62732,0,0,91.64862,0.03052,0.000101733,92.60229,0,0,91.61047,0.03051,0.0001017,90.49658,0,0,91.90802,0,0,91.5647,-0.03051,-0.0001017
2444,299,2.25179,-0.01607,-5.37458E-05,101.49054,0.03052,0.000102074,,,104.00061,0,0,102.62732,0,0,91.64862,0,0,92.60229,0,0,91.61047,0,0,90.46606,-0.03052,-0.000102074,91.93091,0.02289,7.65552E-05,91.54181,-0.02289,-7.65552E-05
2445,300,2.26786,0.01607,5.35667E-05,101.49054,0,0,,,103.9472,-0.05341,-0.000178033,102.62732,0,0,91.64862,0,0,92.62518,0.02289,7.63E-05,91.61047,0,0,90.51947,0.05341,0.000178033,91.93091,0,0,91.55707,0.01526,5.08667E-05
2446,301,2.21964,-0.04822,-0.000160199,101.49054,0,0,,,103.97772,0.03052,0.000101395,102.65784,0.03052,0.000101395,91.64862,0,0,92.62518,0,0,91.61047,0,0,90.48895,-0.03052,-0.000101395,91.90802,-0.02289,-7.60465E-05,91.55707,0,0
2447,301,2.34821,0.12857,0.000427143,101.49054,0,0,,,103.97772,0,0,102.65784,0,0,91.67151,0.02289,7.60465E-05,92.62518,0,0,91.61047,0,0,90.46606,-0.02289,-7.60465E-05,91.93091,0.02289,7.60465E-05,91.57233,0.01526,5.06977E-05
2448,301,2.28393,-0.06428,-0.000213555,101.49054,0,0,,,103.97772,0,0,102.65784,0,0,91.67151,0,0,92.62518,0,0,91.61047,0,0,90.46606,0,0,91.93091,0,0,91.54181,-0.03052,-0.000101395
2449,297,2.26786,-0.01607,-5.41077E-05,101.49054,0,0,,,103.97772,0,0,102.65784,0,0,91.67151,0,0,92.62518,0,0,91.61047,0,0,90.46606,0,0,91.93091,0,0,91.54181,0,0
2450,300,2.31607,0.04821,0.0001607,101.49054,0,0,,,104.00824,0.03052,0.000101733,102.65784,0,0,91.67151,0,0,92.62518,0,0,91.61047,0,0,90.46606,0,0,91.93091,0,0,91.54181,0,0
2451,300,2.20357,-0.1125,-0.000375,101.49054,0,0,,,104.00824,0,0,102.65784,0,0,91.67151,0,0,92.6557,0.03052,0.000101733,91.61047,0,0,90.51184,0.04578,0.0001526,91.93091,0,0,91.51892,-0.02289,-7.63E-05
2452,300,2.31607,0.1125,0.000375,101.49054,0,0,,,104.00824,0,0,102.65784,0,0,91.67151,0,0,92.6557,0,0,91.61047,0,0,90.51184,0,0,91.93091,0,0,91.5647,0.04578,0.0001526
2453,300,2.1875,-0.12857,-0.000428567,101.4295,-0.06104,-0.000203467,,,104.00824,0,0,102.74176,0.08392,0.000279733,91.67151,0,0,92.6557,0,0,91.61047,0,0,90.51184,0,0,91.93091,0,0,91.5647,0,0
2454,301,2.26786,0.08036,0.000266977,101.4295,0,0,,,104.00824,0,0,102.74176,0,0,91.67151,0,0,92.6557,0,0,91.61047,0,0,90.51184,0,0,91.93091,0,0,91.5647,0,0
2455,300,2.3,0.03214,0.000107133,101.4295,0,0,,,104.03876,0.03052,0.000101733,102.74176,0,0,91.70203,0.03052,0.000101733,92.6557,0,0,91.61047,0,0,90.46606,-0.04578,-0.0001526,91.93091,0,0,91.54181,-0.02289,-7.63E-05
2456,302,2.25179,-0.04821,-0.000159636,101.46002,0.03052,0.00010106,,,104.03876,0,0,102.74176,0,0,91.70203,0,0,92.6557,0,0,91.61047,0,0,90.46606,0,0,91.9538,0.02289,7.57947E-05,91.54181,0,0
2457,298,2.26786,0.01607,5.39262E-05,101.4295,-0.03052,-0.000102416,,,104.03876,0,0,102.74176,0,0,91.70203,0,0,92.6557,0,0,91.61047,0,0,90.48895,0.02289,7.68121E-05,91.9538,0,0,91.54181,0,0
2458,299,2.26786,0,0,101.4295,0,0,,,104.03876,0,0,102.74176,0,0,91.70203,0,0,92.6557,0,0,91.66388,0.05341,0.000178629,90.48895,0,0,91.9538,0,0,91.54181,0,0
2459,300,2.28393,0.01607,5.35667E-05,101.4295,0,0,,,104.03876,0,0,102.74176,0,0,91.70203,0,0,92.68622,0.03052,0.000101733,91.66388,0,0,90.48895,0,0,91.9538,0,0,91.54181,0,0
2460,300,2.15536,-0.12857,-0.000428567,101.4295,0,0,,,104.06927,0.03051,0.0001017,102.74176,0,0,91.70203,0,0,92.68622,0,0,91.66388,0,0,90.48895,0,0,91.9538,0,0,91.54181,0,0
2461,300,2.20357,0.04821,0.0001607,101.4295,0,0,,,104.06927,0,0,102.74176,0,0,91.70203,0,0,92.6557,-0.03052,-0.000101733,91.66388,0,0,90.48895,0,0,91.90802,-0.04578,-0.0001526,91.5647,0.02289,7.63E-05
2462,300,2.25179,0.04822,0.000160733,101.4295,0,0,,,104.06927,0,0,102.74176,0,0,91.73254,0.03051,0.0001017,92.63281,-0.02289,-7.63E-05,91.63336,-0.03052,-0.000101733,90.48895,0,0,91.90802,0,0,91.5647,0,0
2463,301,2.21964,-0.03215,-0.000106811,101.4295,0,0,,,104.01587,-0.0534,-0.000177409,102.74176,0,0,91.73254,0,0,92.63281,0,0,91.66388,0.03052,0.000101395,90.51947,0.03052,0.000101395,91.93091,0.02289,7.60465E-05,91.54181,-0.02289,-7.60465E-05
2464,302,2.23571,0.01607,5.32119E-05,101.39899,-0.03051,-0.000101026,,,104.01587,0,0,102.8028,0.06104,0.000202119,91.67914,-0.0534,-0.000176821,92.63281,0,0,91.66388,0,0,90.49658,-0.02289,-7.57947E-05,91.93854,0.00763,2.52649E-05,91.55707,0.01526,5.05298E-05
2465,297,2.25179,0.01608,5.41414E-05,101.39899,0,0,,,104.01587,0,0,102.8028,0,0,91.67914,0,0,92.63281,0,0,91.66388,0,0,90.5271,0.03052,0.000102761,91.96906,0.03052,0.000102761,91.55707,0,0
2466,300,2.15536,-0.09643,-0.000321433,101.39899,0,0,,,104.01587,0,0,102.8028,0,0,91.67914,0,0,92.66333,0.03052,0.000101733,91.66388,0,0,90.47369,-0.05341,-0.000178033,91.96906,0,0,91.54181,-0.01526,-5.08667E-05
2467,301,2.26786,0.1125,0.000373754,101.31506,-0.08393,-0.000278837,,,104.04639,0.03052,0.000101395,102.8028,0,0,91.67914,0,0,92.66333,0,0,91.66388,0,0,90.50421,0.03052,0.000101395,91.96906,0,0,91.5647,0.02289,7.60465E-05
2468,299,2.21964,-0.04822,-0.000161271,101.31506,0,0,,,104.04639,0,0,102.8028,0,0,91.73254,0.0534,0.000178595,92.66333,0,0,91.66388,0,0,90.50421,0,0,91.96906,0,0,91.5647,0,0
2469,301,2.28393,0.06429,0.000213588,101.31506,0,0,,,104.04639,0,0,102.8028,0,0,91.73254,0,0,92.66333,0,0,91.66388,0,0,90.50421,0,0,91.96906,0,0,91.5647,0,0
2470,298,2.20357,-0.08036,-0.000269664,101.28455,-0.03051,-0.000102383,,,104.04639,0,0,102.8028,0,0,91.73254,0,0,92.66333,0,0,91.66388,0,0,90.50421,0,0,91.96906,0,0,91.5647,0,0
2471,305,2.38036,0.17679,0.000579639,101.28455,0,0,,,104.04639,0,0,102.8028,0,0,91.73254,0,0,92.66333,0,0,91.66388,0,0,90.50421,0,0,91.96906,0,0,91.5647,0,0
2472,297,2.34821,-0.03215,-0.000108249,101.2464,-0.03815,-0.000128451,,,104.04639,0,0,102.8028,0,0,91.73254,0,0,92.68622,0.02289,7.70707E-05,91.66388,0,0,90.50421,0,0,91.96906,0,0,91.59521,0.03051,0.000102727
2473,299,2.28393,-0.06428,-0.000214983,101.2464,0,0,,,104.0769,0.03051,0.00010204,102.8028,0,0,91.76306,0.03052,0.000102074,92.68622,0,0,91.66388,0,0,90.50421,0,0,91.96906,0,0,91.59521,0,0
2474,300,2.26786,-0.01607,-5.35667E-05,101.21588,-0.03052,-0.000101733,,,104.0769,0,0,102.8028,0,0,91.76306,0,0,92.68622,0,0,91.66388,0,0,90.50421,0,0,91.96906,0,0,91.59521,0,0
2475,300,2.23571,-0.03215,-0.000107167,101.21588,0,0,,,104.0769,0,0,102.8028,0,0,91.76306,0,0,92.68622,0,0,91.66388,0,0,90.50421,0,0,91.96906,0,0,91.5647,-0.03051,-0.0001017
2476,300,2.26786,0.03215,0.000107167,101.21588,0,0,,,104.0769,0,0,102.8028,0,0,91.74017,-0.02289,-7.63E-05,92.64044,-0.04578,-0.0001526,91.66388,0,0,90.50421,0,0,91.96906,0,0,91.59521,0.03051,0.0001017
2477,301,2.3,0.03214,0.000106777,101.18536,-0.03052,-0.000101395,,,104.0769,0,0,102.8028,0,0,91.74017,0,0,92.67096,0.03052,0.000101395,91.68677,0.02289,7.60465E-05,90.50421,0,0,91.96906,0,0,91.5647,-0.03051,-0.000101362
2478,299,2.1875,-0.1125,-0.000376254,101.18536,0,0,,,104.0769,0,0,102.8028,0,0,91.74017,0,0,92.67096,0,0,91.68677,0,0,90.55762,0.05341,0.000178629,91.96906,0,0,91.5647,0,0
2479,15,2.1875,0,0,101.18536,0,0,,,104.0769,0,0,102.8028,0,0,91.74017,0,0,92.67096,0,0,91.68677,0,0,90.55762,0,0,91.96906,0,0,91.5647,0,0
2480,286,2.21964,0.03214,0.000112378,101.18536,0,0,,,104.0769,0,0,102.8028,0,0,91.74017,0,0,92.67096,0,0,91.68677,0,0,90.55762,0,0,91.96906,0,0,91.5647,0,0
2481,299,2.25179,0.03215,0.000107525,101.18536,0,0,,,104.0769,0,0,102.8028,0,0,91.74017,0,0,92.67096,0,0,91.68677,0,0,90.5271,-0.03052,-0.000102074,91.93854,-0.03052,-0.000102074,91.61047,0.04577,0.000153077
2482,299,2.26786,0.01607,5.37458E-05,101.18536,0,0,,,104.0769,0,0,102.8028,0,0,91.77069,0.03052,0.000102074,92.67096,0,0,91.68677,0,0,90.5271,0,0,91.93854,0,0,91.61047,0,0
2483,302,2.20357,-0.06429,-0.000212881,101.15485,-0.03051,-0.000101026,,,104.10742,0.03052,0.00010106,102.8028,0,0,91.77069,0,0,92.67096,0,0,91.68677,0,0,90.5271,0,0,91.93854,0,0,91.61047,0,0
2484,299,2.23571,0.03214,0.000107492,101.15485,0,0,,,104.10742,0,0,102.8028,0,0,91.77069,0,0,92.67096,0,0,91.68677,0,0,90.5271,0,0,91.93854,0,0,91.61047,0,0
2485,300,2.23571,0,0,101.15485,0,0,,,104.10742,0,0,102.8028,0,0,91.80121,0.03052,0.000101733,92.67096,0,0,91.68677,0,0,90.5271,0,0,91.90802,-0.03052,-0.000101733,91.61047,0,0
2486,300,2.21964,-0.01607,-5.35667E-05,101.15485,0,0,,,104.10742,0,0,102.8028,0,0,91.80121,0,0,92.67096,0,0,91.68677,0,0,90.5271,0,0,91.96143,0.05341,0.000178033,91.58759,-0.02288,-7.62667E-05
2487,300,2.1875,-0.03214,-0.000107133,101.12433,-0.03052,-0.000101733,,,104.10742,0,0,102.77228,-0.03052,-0.000101733,91.80121,0,0,92.67096,0,0,91.68677,0,0,90.5271,0,0,91.96143,0,0,91.58759,0,0
2488,302,2.21964,0.03214,0.000106424,101.06329,-0.06104,-0.000202119,,,104.10742,0,0,102.77228,0,0,91.80121,0,0,92.67096,0,0,91.68677,0,0,90.54999,0.02289,7.57947E-05,91.96143,0,0,91.58759,0,0
2489,297,2.23571,0.01607,5.41077E-05,101.00226,-0.06103,-0.000205488,,,104.10742,0,0,102.77228,0,0,91.80121,0,0,92.67096,0,0,91.68677,0,0,90.54999,0,0,91.96143,0,0,91.58759,0,0
2490,301,2.25179,0.01608,5.34219E-05,101.00226,0,0,,,104.10742,0,0,102.74176,-0.03052,-0.000101395,91.80121,0,0,92.67096,0,0,91.68677,0,0,90.54999,0,0,91.96143,0,0,91.58759,0,0
2491,302,2.23571,-0.01608,-5.3245E-05,101.00226,0,0,,,104.10742,0,0,102.8028,0.06104,0.000202119,91.80121,0,0,92.67096,0,0,91.68677,0,0,90.54999,0,0,91.96143,0,0,91.64099,0.0534,0.000176821
2492,307,2.25179,0.01608,5.23779E-05,101.00226,0,0,,,104.13794,0.03052,9.94137E-05,102.77228,-0.03052,-9.94137E-05,91.80121,0,0,92.67096,0,0,91.68677,0,0,90.54999,0,0,91.96143,0,0,91.64099,0,0
2493,290,2.26786,0.01607,5.54138E-05,100.96411,-0.03815,-0.000131552,,,104.13794,0,0,102.77228,0,0,91.80121,0,0,92.67096,0,0,91.68677,0,0,90.54999,0,0,91.93091,-0.03052,-0.000105241,91.61047,-0.03052,-0.000105241
2494,301,2.1875,-0.08036,-0.000266977,100.96411,0,0,,,104.13794,0,0,102.77228,0,0,91.80121,0,0,92.67096,0,0,91.68677,0,0,90.54999,0,0,91.93091,0,0,91.61047,0,0
2495,299,2.28393,0.09643,0.000322508,100.96411,0,0,,,104.13794,0,0,102.74176,-0.03052,-0.000102074,91.83173,0.03052,0.000102074,92.67096,0,0,91.68677,0,0,90.54999,0,0,91.93091,0,0,91.61047,0,0
2496,302,2.23571,-0.04822,-0.000159669,100.93359,-0.03052,-0.00010106,,,104.13794,0,0,102.74176,0,0,91.83173,0,0,92.67096,0,0,91.68677,0,0,90.54999,0,0,91.93091,0,0,91.61047,0,0
2497,299,2.21964,-0.01607,-5.37458E-05,100.90308,-0.03051,-0.00010204,,,104.08453,-0.05341,-0.000178629,102.74176,0,0,91.83173,0,0,92.67096,0,0,91.68677,0,0,90.54999,0,0,91.93091,0,0,91.61047,0,0
2498,300,2.17143,-0.04821,-0.0001607,100.90308,0,0,,,104.08453,0,0,102.70361,-0.03815,-0.000127167,91.83173,0,0,92.67096,0,0,91.66388,-0.02289,-7.63E-05,90.61102,0.06103,0.000203433,91.97668,0.04577,0.000152567,91.64862,0.03815,0.000127167
2499,302,2.17143,0,0,100.87256,-0.03052,-0.00010106,,,104.08453,0,0,102.70361,0,0,91.83173,0,0,92.67096,0,0,91.68677,0.02289,7.57947E-05,90.61865,0.00763,2.52649E-05,92.0072,0.03052,0.00010106,91.6181,-0.03052,-0.00010106
2500,298,2.20357,0.03214,0.000107852,100.87256,0,0,,,104.08453,0,0,102.6731,-0.03051,-0.000102383,91.83173,0,0,92.67096,0,0,91.66388,-0.02289,-7.68121E-05,90.61865,0,0,92.0072,0,0,91.63336,0.01526,5.12081E-05
2501,300,1.97857,-0.225,-0.00075,100.87256,0,0,,,104.08453,0,0,102.6731,0,0,91.83173,0,0,92.67096,0,0,91.68677,0.02289,7.63E-05,90.57288,-0.04577,-0.000152567,92.05298,0.04578,0.0001526,91.55707,-0.07629,-0.0002543
2502,301,2.13929,0.16072,0.000533953,100.87256,0,0,,,104.11505,0.03052,0.000101395,102.6731,0,0,91.77832,-0.05341,-0.000177442,92.67096,0,0,91.68677,0,0,60.54358,-30.0293,-0.099765116,92.01483,-0.03815,-0.000126744,91.32819,-0.22888,-0.000760399
2503,298,2.23571,0.09642,0.000323557,100.87256,0,0,,,104.11505,0,0,102.61206,-0.06104,-0.000204832,91.77832,0,0,92.67096,0,0,91.74017,0.0534,0.000179195,57.39264,-3.15094,-0.010573624,78.70154,-13.31329,-0.04467547,58.15558,-33.17261,-0.111317483
2504,302,2.25179,0.01608,5.3245E-05,100.84204,-0.03052,-0.00010106,,,104.11505,0,0,102.61206,0,0,91.77832,0,0,92.67096,0,0,91.74017,0,0,56.68311,-0.70953,-0.002349437,74.3299,-4.37164,-0.014475629,57.38501,-0.77057,-0.002551556
2505,301,2.1875,-0.06429,-0.000213588,100.84204,0,0,,,104.11505,0,0,102.61206,0,0,91.77832,0,0,92.69385,0.02289,7.60465E-05,91.74017,0,0,55.91254,-0.77057,-0.002560033,69.37842,-4.95148,-0.0164501,56.85858,-0.52643,-0.001748937
2506,298,2.20357,0.01607,5.39262E-05,100.81152,-0.03052,-0.000102416,,,104.11505,0,0,102.58154,-0.03052,-0.000102416,91.77832,0,0,92.69385,0,0,91.70966,-0.03051,-0.000102383,54.49347,-1.41907,-0.00476198,57.63678,-11.74164,-0.039401477,55.409,-1.44958,-0.004864362
2507,301,2.15536,-0.04821,-0.000160166,100.78101,-0.03051,-0.000101362,,,104.11505,0,0,102.55103,-0.03051,-0.000101362,91.77832,0,0,92.69385,0,0,91.70966,0,0,88.74182,34.24835,0.113781894,93.617,35.98022,0.119535615,81.65411,26.24511,0.087193056
2508,302,2.17143,0.01607,5.32119E-05,100.78101,0,0,,,104.11505,0,0,102.57391,0.02288,7.57616E-05,91.77832,0,0,92.69385,0,0,91.74017,0.03051,0.000101026,92.56415,3.82233,0.012656722,100.45294,6.83594,0.022635563,86.96417,5.31006,0.01758298
2509,296,2.1875,0.01607,5.42905E-05,100.78101,0,0,,,104.11505,0,0,102.57391,0,0,91.77832,0,0,92.69385,0,0,91.74017,0,0,94.18158,1.61743,0.005464291,102.284,1.83106,0.006186014,88.48242,1.51825,0.005129223
2510,299,2.23571,0.04821,0.000161237,100.71234,-0.06867,-0.000229666,,,104.11505,0,0,102.5434,-0.03051,-0.00010204,91.77832,0,0,92.64807,-0.04578,-0.00015311,91.74017,0,0,95.20392,1.02234,0.003419197,103.00116,0.71716,0.002398528,89.1767,0.69428,0.002322007
2511,300,2.12321,-0.1125,-0.000375,100.71234,0,0,,,104.11505,0,0,102.5434,0,0,91.77832,0,0,92.67859,0.03052,0.000101733,91.70966,-0.03051,-0.0001017,95.80664,0.60272,0.002009067,103.375,0.37384,0.001246133,89.57343,0.39673,0.001322433
2512,301,2.15536,0.03215,0.000106811,100.65894,-0.0534,-0.000177409,,,104.11505,0,0,102.5434,0,0,91.77832,0,0,92.67859,0,0,91.74017,0.03051,0.000101362,96.27203,0.46539,0.001546146,103.62677,0.25177,0.000836445,89.80231,0.22888,0.000760399
2513,300,2.17143,0.01607,5.35667E-05,100.65894,0,0,,,104.11505,0,0,102.51288,-0.03052,-0.000101733,91.77832,0,0,92.67859,0,0,91.74017,0,0,96.53143,0.2594,0.000864667,103.75647,0.1297,0.000432333,89.94727,0.14496,0.0004832
2514,300,2.13929,-0.03214,-0.000107133,100.62842,-0.03052,-0.000101733,,,104.14557,0.03052,0.000101733,102.51288,0,0,91.77832,0,0,92.70148,0.02289,7.63E-05,91.74017,0,0,96.81372,0.28229,0.000940967,103.84802,0.09155,0.000305167,90.11511,0.16784,0.000559467
2515,300,2.15536,0.01607,5.35667E-05,100.62842,0,0,,,104.14557,0,0,102.48236,-0.03052,-0.000101733,91.77832,0,0,92.70148,0,0,91.74017,0,0,97.02734,0.21362,0.000712067,104.00824,0.16022,0.000534067,90.22955,0.11444,0.000381467
2516,300,2.1875,0.03214,0.000107133,100.5979,-0.03052,-0.000101733,,,79.79254,-24.35303,-0.081176767,102.48236,0,0,91.77832,0,0,92.70148,0,0,91.74017,0,0,97.14941,0.12207,0.0004069,104.03876,0.03052,0.000101733,90.29059,0.06104,0.000203467
2517,301,2.23571,0.04821,0.000160166,100.5979,0,0,,,104.14557,24.35303,0.080907076,102.44421,-0.03815,-0.000126744,91.77832,0,0,92.70148,0,0,91.74017,0,0,97.37067,0.22126,0.000735083,104.06927,0.03051,0.000101362,90.35162,0.06103,0.000202757
2518,299,2.20357,-0.03214,-0.000107492,100.5979,0,0,,,104.14557,0,0,102.4137,-0.03051,-0.00010204,91.77832,0,0,92.70148,0,0,91.74017,0,0,97.40118,0.03051,0.00010204,104.13794,0.06867,0.000229666,90.43555,0.08393,0.000280702
2519,300,2.20357,0,0,100.53687,-0.06103,-0.000203433,,,104.14557,0,0,102.4137,0,0,91.77832,0,0,92.70148,0,0,91.74017,0,0,97.50037,0.09919,0.000330633,104.16846,0.03052,0.000101733,90.48895,0.0534,0.000178
2520,299,2.13929,-0.06428,-0.000214983,100.53687,0,0,,,104.14557,0,0,102.35266,-0.06104,-0.000204147,91.77832,0,0,92.70148,0,0,91.74017,0,0,97.53088,0.03051,0.00010204,104.19897,0.03051,0.00010204,90.54999,0.06104,0.000204147
2521,301,2.10714,-0.03215,-0.000106811,100.50635,-0.03052,-0.000101395,,,104.14557,0,0,102.32214,-0.03052,-0.000101395,91.73254,-0.04578,-0.000152093,92.73199,0.03051,0.000101362,91.74017,0,0,97.5614,0.03052,0.000101395,104.19897,0,0,90.54999,0,0
2522,300,2.12321,0.01607,5.35667E-05,100.50635,0,0,,,104.14557,0,0,102.38318,0.06104,0.000203467,91.73254,0,0,92.73199,0,0,91.74017,0,0,97.62244,0.06104,0.000203467,104.26001,0.06104,0.000203467,90.61102,0.06103,0.000203433
2523,302,2.1875,0.06429,0.000212881,100.50635,0,0,,,104.14557,0,0,102.32214,-0.06104,-0.000202119,91.73254,0,0,92.73199,0,0,91.74017,0,0,97.75214,0.1297,0.00042947,104.29053,0.03052,0.00010106,90.66443,0.05341,0.000176854
2524,300,2.21964,0.03214,0.000107133,100.43768,-0.06867,-0.0002289,,,104.14557,0,0,102.25348,-0.06866,-0.000228867,91.75543,0.02289,7.63E-05,92.73199,0,0,91.74017,0,0,97.91235,0.16021,0.000534033,104.32104,0.03051,0.0001017,90.72546,0.06103,0.000203433
2525,298,2.15536,-0.06428,-0.000215705,100.43768,0,0,,,104.14557,0,0,102.25348,0,0,91.75543,0,0,92.73199,0,0,91.74017,0,0,98.00391,0.09156,0.000307248,104.38208,0.06104,0.000204832,90.74835,0.02289,7.68121E-05
2526,299,2.075,-0.08036,-0.000268763,100.40717,-0.03051,-0.00010204,,,104.14557,0,0,102.22296,-0.03052,-0.000102074,91.75543,0,0,92.73199,0,0,91.74017,0,0,98.03442,0.03051,0.00010204,104.38208,0,0,90.77887,0.03052,0.000102074
2527,301,2.1875,0.1125,0.000373754,100.37665,-0.03052,-0.000101395,,,104.14557,0,0,102.16193,-0.06103,-0.000202757,91.75543,0,0,92.67859,-0.0534,-0.000177409,91.74017,0,0,98.06494,0.03052,0.000101395,104.4126,0.03052,0.000101395,90.75598,-0.02289,-7.60465E-05
2528,301,2.20357,0.01607,5.33887E-05,100.34613,-0.03052,-0.000101395,,,104.14557,0,0,102.10089,-0.06104,-0.000202791,91.78595,0.03052,0.000101395,92.67859,0,0,91.74017,0,0,98.15649,0.09155,0.000304153,104.38971,-0.02289,-7.60465E-05,90.7865,0.03052,0.000101395
2529,300,2.15536,-0.04821,-0.0001607,100.31561,-0.03052,-0.000101733,,,104.14557,0,0,102.06274,-0.03815,-0.000127167,91.78595,0,0,92.70911,0.03052,0.000101733,91.74017,0,0,97.49274,-0.66375,-0.0022125,104.0769,-0.31281,-0.0010427,90.81702,0.03052,0.000101733
2530,298,2.17143,0.01607,5.39262E-05,80.10535,-20.21026,-0.067819664,,,104.14557,0,0,102.00171,-0.06103,-0.000204799,91.78595,0,0,92.70911,0,0,91.77069,0.03052,0.000102416,95.88293,-1.60981,-0.005402047,103.99298,-0.08392,-0.000281611,90.82465,0.00763,2.5604E-05
2531,301,2.17143,0,0,100.2851,20.17975,0.067042359,,,104.14557,0,0,101.91016,-0.09155,-0.000304153,91.78595,0,0,92.71674,0.00763,2.53488E-05,91.7478,-0.02289,-7.60465E-05,95.3031,-0.57983,-0.001926346,103.80225,-0.19073,-0.000633654,90.74835,-0.0763,-0.000253488
2532,300,2.21964,0.04821,0.0001607,100.25458,-0.03052,-0.000101733,,,104.14557,0,0,101.84912,-0.06104,-0.000203467,91.77069,-0.01526,-5.08667E-05,92.73962,0.02288,7.62667E-05,91.75543,0.00763,2.54333E-05,95.38702,0.08392,0.000279733,103.70306,-0.09919,-0.000330633,90.5271,-0.22125,-0.0007375
2533,300,2.17143,-0.04821,-0.0001607,100.21643,-0.03815,-0.000127167,,,104.14557,0,0,101.71942,-0.1297,-0.000432333,91.83173,0.06104,0.000203467,92.71674,-0.02288,-7.62667E-05,91.75543,0,0,95.79901,0.41199,0.0013733,103.79462,0.09156,0.0003052,90.32874,-0.19836,-0.0006612
2534,299,2.20357,0.03214,0.000107492,100.12488,-0.09155,-0.000306187,,,104.17609,0.03052,0.000102074,101.6889,-0.03052,-0.000102074,91.85461,0.02288,7.65217E-05,92.74725,0.03051,0.00010204,91.77832,0.02289,7.65552E-05,96.2644,0.46539,0.001556488,103.95483,0.16021,0.000535819,90.2677,-0.06104,-0.000204147
2535,303,2.1875,-0.01607,-5.30363E-05,100.04095,-0.08393,-0.000276997,,,104.17609,0,0,101.56683,-0.12207,-0.000402871,91.83173,-0.02288,-7.55116E-05,92.72437,-0.02288,-7.55116E-05,91.76306,-0.01526,-5.0363E-05,96.7298,0.4654,0.001535974,104.01587,0.06104,0.000201452,90.35162,0.08392,0.000276964
2536,298,2.25179,0.06429,0.000215738,99.88074,-0.16021,-0.000537617,,,104.17609,0,0,101.47528,-0.09155,-0.000307215,91.83173,0,0,92.72437,0,0,91.76306,0,0,97.11127,0.38147,0.001280101,104.17609,0.16022,0.000537651,90.46606,0.11444,0.000384027
2537,299,2.1875,-0.06429,-0.000215017,99.8197,-0.06104,-0.000204147,,,104.11505,-0.06104,-0.000204147,101.34558,-0.1297,-0.000433779,91.86224,0.03051,0.00010204,92.75488,0.03051,0.00010204,91.76306,0,0,97.48511,0.37384,0.001250301,104.24475,0.06866,0.000229632,90.58051,0.11445,0.000382776
2538,302,2.15536,-0.03214,-0.000106424,99.78918,-0.03052,-0.00010106,,,104.08453,-0.03052,-0.00010106,101.25403,-0.09155,-0.000303146,91.89276,0.03052,0.00010106,92.77777,0.02289,7.57947E-05,91.76306,0,0,97.70636,0.22125,0.000732616,104.3363,0.09155,0.000303146,90.64917,0.06866,0.000227351
2539,300,2.13929,-0.01607,-5.35667E-05,99.75867,-0.03051,-0.0001017,,,104.08453,0,0,101.15485,-0.09918,-0.0003306,91.89276,0,0,92.77777,0,0,91.78595,0.02289,7.63E-05,97.98865,0.28229,0.000940967,104.39734,0.06104,0.000203467,90.73309,0.08392,0.000279733
